,player_name,team,IsIndian,innings,runs_scored,balls_faced,fours,sixes,is_dismissed,balls_bowled,runs_given,wickets_taken,extra_runs_given,maiden_overs_bowled,catches_taken,stumpings,run_outs,fifty,century,Three_wicket_haul,Five_wicket_haul,retention,Batting_Average,Batting_Strike_Rate,Bowling_Average,Bowling_Economy,full_name,Day,Month,Year,age_at_auction,age_category,Visibility Score 2013,Visibility Score 2012,Visibility Score 2011,Average Sentiment Score 2013,Average Sentiment Score 2012,Average Sentiment Score 2011,Positive Mentions 2013,Positive Mentions 2012,Positive Mentions 2011,Negative Mentions 2013,Negative Mentions 2012,Negative Mentions 2011,Entertainment Score 2011,Entertainment Score 2012,Entertainment Score 2013
98,DPMD Jayawardene,Kochi Tuskers Kerala,0,13,299.0,272.0,35.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,3,0,0,0,0,24.92,109.93,,,Mahela Jayawardene,27,5,1977,37,Veteran,0.0,0.0,0.0036363636363636,0.0,0.0,0.525,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
99,DR Smith,Mumbai Indians,0,20,575.0,453.0,58.0,26.0,17.0,111.0,157.0,5.0,6.0,0.0,9.0,0.0,1.0,5,0,0,0,0,33.82,126.93,31.4,8.49,Dwayne Smith,4,12,1983,31,Experienced,0.0,0.0,0.0036363636363636,0.0,0.0,0.65,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
100,DS Kulkarni,Mumbai Indians,1,14,12.0,9.0,2.0,0.0,1.0,298.0,373.0,20.0,31.0,1.0,2.0,0.0,0.0,0,0,4,0,0,12.0,133.33,18.65,7.51,Dhawal Kulkarni,12,10,1988,26,Peak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,DT Christian,Deccan Chargers,0,21,335.0,283.0,17.0,13.0,15.0,460.0,597.0,20.0,39.0,0.0,12.0,0.0,2.0,0,0,0,0,0,22.33,118.37,29.85,7.79,Daniel Trevor Christian,5,4,1983,31,Experienced,0.0041928721174004,0.0,0.0072727272727272,0.2,0.0,0.0285714285714285,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
102,DT Christian,Royal Challengers Bengaluru,0,3,6.0,16.0,0.0,0.0,2.0,38.0,56.0,0.0,3.0,0.0,1.0,0.0,0.0,0,0,0,0,0,3.0,37.5,,8.84,Daniel Trevor Christian,5,4,1983,31,Experienced,0.0041928721174004,0.0,0.0072727272727272,0.2,0.0,0.0285714285714285,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
103,DW Steyn,Deccan Chargers,0,24,55.0,58.0,3.0,1.0,8.0,575.0,594.0,32.0,33.0,4.0,3.0,0.0,0.0,0,0,4,0,0,6.88,94.83,18.56,6.2,Dale Steyn,27,6,1983,31,Experienced,0.0083857442348008,0.0140845070422535,0.0072727272727272,0.52,0.1375,0.1226190476190476,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
104,DW Steyn,Sunrisers Hyderabad,0,17,53.0,37.0,5.0,2.0,2.0,425.0,410.0,20.0,33.0,3.0,3.0,0.0,1.0,0,0,1,0,1,26.5,143.24,20.5,5.79,Dale Steyn,27,6,1983,31,Experienced,0.0083857442348008,0.0140845070422535,0.0072727272727272,0.52,0.1375,0.1226190476190476,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
105,EJG Morgan,Kolkata Knight Riders,0,23,444.0,373.0,45.0,16.0,18.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,4.0,2,0,0,0,0,24.67,119.03,,,Eoin Morgan,9,10,1986,28,Peak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,F du Plessis,Chennai Super Kings,0,13,398.0,310.0,29.0,17.0,11.0,6.0,16.0,0.0,0.0,0.0,5.0,0.0,2.0,3,0,0,0,0,36.18,128.39,,16.0,Faf Du Plessis,13,7,1984,30,Peak,0.0,0.0,0.0109090909090909,0.0,0.0,0.1916666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
107,FY Fazal,Rajasthan Royals,1,2,19.0,19.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,19.0,100.0,,,Faiz Fazal,9,7,1985,29,Peak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,G Gambhir,Kolkata Knight Riders,1,47,1374.0,1115.0,159.0,25.0,40.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,5.0,12,0,0,0,1,34.35,123.23,,,Gautam Gambhir,14,10,1981,33,Experienced,0.0,0.0035211267605633,0.0218181818181818,0.0,0.3180555555555556,0.4444444444444445,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
109,GB Hogg,Rajasthan Royals,0,10,15.0,16.0,1.0,0.0,2.0,241.0,293.0,10.0,19.0,0.0,1.0,0.0,0.0,0,0,0,0,0,7.5,93.75,29.3,7.29,Brad Hogg,2,6,1971,43,Veteran,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,GC Smith,Pune Warriors,0,4,42.0,54.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,10.5,77.78,,,Graeme Smith,2,1,1981,33,Experienced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,GH Vihari,Sunrisers Hyderabad,1,17,241.0,287.0,17.0,1.0,14.0,37.0,39.0,1.0,2.0,0.0,4.0,0.0,1.0,0,0,0,0,0,17.21,83.97,39.0,6.32,Hanuma Vihari,13,10,1993,21,Emerging,0.0062893081761006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,GJ Maxwell,Delhi Daredevils,0,2,6.0,11.0,0.0,0.0,1.0,19.0,22.0,2.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,6.0,54.55,11.0,6.95,Glenn Maxwell,14,10,1988,26,Peak,0.0041928721174004,0.0,0.0,0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,GJ Maxwell,Mumbai Indians,0,3,36.0,27.0,1.0,4.0,2.0,12.0,24.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,0,0,0,18.0,133.33,,12.0,Glenn Maxwell,14,10,1988,26,Peak,0.0041928721174004,0.0,0.0,0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,Gurkeerat Singh,Kings XI Punjab,1,15,194.0,152.0,22.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0,0,0,0,0,16.17,127.63,,,Gurkeerat Singh,29,6,1990,24,Emerging,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,HH Gibbs,Mumbai Indians,0,3,81.0,91.0,8.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,40.5,89.01,,,Herschelle Gibbs,23,2,1974,40,Veteran,0.0,0.0035211267605633,0.0145454545454545,0.0,0.4166666666666667,0.115530303030303,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
116,HV Patel,Royal Challengers Bengaluru,1,11,15.0,17.0,1.0,0.0,2.0,249.0,352.0,9.0,15.0,0.0,7.0,0.0,1.0,0,0,0,0,0,7.5,88.24,39.11,8.48,Harshal Patel,23,11,1990,24,Emerging,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,Harbhajan Singh,Mumbai Indians,1,51,327.0,238.0,35.0,14.0,18.0,1093.0,1228.0,47.0,61.0,2.0,13.0,0.0,3.0,0,0,4,1,1,18.17,137.39,26.13,6.74,Harbhajan Singh,7,3,1980,34,Experienced,0.0419287211740041,0.0,0.0,-0.0195833333333333,0.0,0.0,8.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
118,Harmeet Singh,Deccan Chargers,1,4,0.0,0.0,0.0,0.0,0.0,88.0,106.0,6.0,12.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,17.67,7.23,Harmeet Singh,7,9,1992,22,Emerging,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,Harmeet Singh,Kings XI Punjab,1,20,36.0,22.0,6.0,0.0,2.0,424.0,570.0,26.0,34.0,0.0,0.0,0.0,0.0,0,0,4,0,0,18.0,163.64,21.92,8.07,Harmeet Singh,7,9,1992,22,Emerging,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,Harmeet Singh,Rajasthan Royals,1,2,0.0,0.0,0.0,0.0,0.0,50.0,68.0,2.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,34.0,8.16,Harmeet Singh,7,9,1992,22,Emerging,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,Harpreet Singh,Pune Warriors,1,3,20.0,26.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0,10.0,76.92,,,Harpreet Singh,11,8,1991,23,Emerging,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,I Malhotra,Deccan Chargers,1,1,7.0,4.0,1.0,0.0,0.0,6.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,175.0,,23.0,Ishan Malhotra,23,5,1984,30,Peak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,I Sharma,Deccan Chargers,1,12,4.0,5.0,0.0,0.0,0.0,275.0,324.0,11.0,21.0,0.0,3.0,0.0,0.0,0,0,0,1,0,,80.0,29.45,7.07,Ishant Sharma,9,2,1988,26,Peak,0.0,0.0,0.0072727272727272,0.0,0.0,0.0285714285714285,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
124,I Sharma,Sunrisers Hyderabad,1,16,0.0,0.0,0.0,0.0,0.0,374.0,471.0,16.0,24.0,1.0,6.0,0.0,2.0,0,0,1,0,0,,,29.44,7.56,Ishant Sharma,9,2,1988,26,Peak,0.0,0.0,0.0072727272727272,0.0,0.0,0.0285714285714285,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
125,IC Pandey,Pune Warriors,1,2,0.0,2.0,0.0,0.0,1.0,25.0,50.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,50.0,12.0,Ishwar Pandey,15,8,1989,25,Emerging,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,IK Pathan,Delhi Daredevils,1,45,479.0,438.0,36.0,16.0,22.0,969.0,1221.0,34.0,65.0,6.0,15.0,0.0,3.0,0,0,1,0,0,21.77,109.36,35.91,7.56,Irfan Pathan,27,10,1984,30,Peak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,IR Jaggi,Deccan Chargers,1,5,43.0,60.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0,10.75,71.67,,,Ishank Jaggi,27,1,1989,25,Emerging,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,Iqbal Abdulla,Kolkata Knight Riders,1,28,25.0,29.0,1.0,0.0,0.0,552.0,602.0,29.0,20.0,0.0,7.0,0.0,2.0,0,0,4,0,0,,86.21,20.76,6.54,Iqbal Abdulla,12,2,1989,25,Emerging,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,J Botha,Delhi Daredevils,0,6,43.0,52.0,5.0,1.0,6.0,102.0,114.0,5.0,7.0,0.0,4.0,0.0,0.0,0,0,0,0,0,7.17,82.69,22.8,6.71,Johan Botha,5,2,1982,32,Experienced,0.0020964360587002,0.0,0.0,0.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,J Botha,Rajasthan Royals,0,21,288.0,255.0,24.0,3.0,10.0,470.0,546.0,16.0,18.0,0.0,8.0,0.0,2.0,1,0,1,0,0,28.8,112.94,34.12,6.97,Johan Botha,5,2,1982,32,Experienced,0.0020964360587002,0.0,0.0,0.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,J Syed Mohammad,Royal Challengers Bengaluru,1,11,29.0,27.0,4.0,0.0,2.0,196.0,286.0,10.0,7.0,0.0,1.0,0.0,0.0,0,0,0,0,0,14.5,107.41,28.6,8.76,Jamaluddin Syed Mohammad,6,3,1983,31,Experienced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,J Theron,Deccan Chargers,0,2,7.0,6.0,1.0,0.0,0.0,51.0,66.0,3.0,3.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,116.67,22.0,7.76,Rusty Theron,24,7,1985,29,Peak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,JA Morkel,Chennai Super Kings,0,38,291.0,216.0,15.0,17.0,15.0,744.0,949.0,37.0,58.0,1.0,6.0,0.0,2.0,0,0,4,0,0,19.4,134.72,25.65,7.65,Albie Morkel,6,10,1981,33,Experienced,0.0,0.0070422535211267,0.0,0.0,0.26875,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,JD Ryder,Pune Warriors,0,24,548.0,417.0,60.0,19.0,24.0,137.0,193.0,6.0,9.0,1.0,8.0,0.0,0.0,4,0,0,0,0,22.83,131.41,32.17,8.45,Jesse Ryder,8,6,1984,30,Peak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,JD Unadkat,Kolkata Knight Riders,1,7,0.0,0.0,0.0,0.0,0.0,129.0,183.0,6.0,4.0,0.0,2.0,0.0,0.0,0,0,0,0,0,,,30.5,8.51,Jaydev Unadkat,18,10,1991,23,Emerging,0.0083857442348008,0.0,0.0,0.059375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,JD Unadkat,Royal Challengers Bengaluru,1,13,2.0,2.0,0.0,0.0,0.0,299.0,373.0,13.0,8.0,0.0,1.0,0.0,1.0,0,0,0,1,0,,100.0,28.69,7.48,Jaydev Unadkat,18,10,1991,23,Emerging,0.0083857442348008,0.0,0.0,0.059375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,JDP Oram,Mumbai Indians,0,1,0.0,0.0,0.0,0.0,0.0,26.0,28.0,0.0,8.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,,6.46,Jacob Oram,28,7,1978,36,Veteran,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,JDP Oram,Rajasthan Royals,0,2,0.0,3.0,0.0,0.0,1.0,24.0,46.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,46.0,11.5,Jacob Oram,28,7,1978,36,Veteran,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,JE Taylor,Pune Warriors,0,5,3.0,4.0,0.0,0.0,0.0,122.0,167.0,6.0,15.0,0.0,0.0,0.0,0.0,0,0,1,0,0,,75.0,27.83,8.21,Jerome Taylor,22,6,1984,30,Peak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,JEC Franklin,Mumbai Indians,0,19,327.0,309.0,25.0,9.0,11.0,155.0,225.0,9.0,9.0,0.0,6.0,0.0,0.0,1,0,0,0,0,29.73,105.83,25.0,8.71,James Franklin,11,7,1980,34,Experienced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,JH Kallis,Kolkata Knight Riders,0,48,1144.0,1106.0,115.0,19.0,47.0,815.0,987.0,44.0,49.0,1.0,14.0,0.0,2.0,6,0,3,0,0,24.34,103.44,22.43,7.27,Jacques Kallis,16,10,1975,39,Veteran,0.0,0.0070422535211267,0.0072727272727272,0.0,0.0,0.1083333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
142,JJ Bumrah,Mumbai Indians,1,2,0.0,0.0,0.0,0.0,0.0,45.0,74.0,3.0,7.0,0.0,0.0,0.0,0.0,0,0,1,0,0,,,24.67,9.87,Jasprit Bumrah,12,6,1993,21,Emerging,0.0272536687631027,0.0,0.0,0.0074175824175824,0.0,0.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
143,JJ van der Wath,Royal Challengers Bengaluru,0,3,18.0,17.0,1.0,1.0,2.0,76.0,134.0,3.0,9.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.0,105.88,44.67,10.58,Johan van der Wath,1,10,1978,36,Veteran,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,JO Holder,Chennai Super Kings,0,6,0.0,0.0,0.0,0.0,0.0,125.0,173.0,4.0,10.0,0.0,3.0,0.0,0.0,0,0,0,0,0,,,43.25,8.3,Jason Holder,11,5,1991,23,Emerging,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,JP Duminy,Deccan Chargers,0,19,449.0,371.0,22.0,19.0,13.0,189.0,253.0,5.0,15.0,0.0,7.0,0.0,0.0,3,0,0,0,0,34.54,121.02,50.6,8.03,JP Duminy,14,4,1984,30,Peak,0.0,0.0211267605633802,0.0,0.0,0.2611111111111111,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,JP Faulkner,Kings XI Punjab,0,2,14.0,14.0,0.0,0.0,1.0,49.0,74.0,3.0,3.0,0.0,1.0,0.0,0.0,0,0,0,0,0,14.0,100.0,24.67,9.06,James Faulkner,29,4,1990,24,Emerging,0.0,0.0035211267605633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,JP Faulkner,Pune Warriors,0,1,0.0,0.0,0.0,0.0,0.0,12.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,10.0,5.0,James Faulkner,29,4,1990,24,Emerging,0.0,0.0035211267605633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,JP Faulkner,Rajasthan Royals,0,16,57.0,57.0,5.0,2.0,5.0,395.0,436.0,33.0,25.0,1.0,3.0,0.0,2.0,0,0,4,2,1,11.4,100.0,13.21,6.62,James Faulkner,29,4,1990,24,Emerging,0.0,0.0035211267605633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,JR Hopes,Delhi Daredevils,0,9,196.0,162.0,22.0,3.0,6.0,198.0,277.0,7.0,11.0,0.0,3.0,0.0,0.0,2,0,0,0,0,32.67,120.99,39.57,8.39,James Hopes,24,10,1978,36,Veteran,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,Joginder Sharma,Chennai Super Kings,1,1,0.0,1.0,0.0,0.0,1.0,20.0,34.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,,10.2,Joginder Sharma,23,10,1983,31,Experienced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,K Upadhyay,Pune Warriors,1,3,12.0,9.0,0.0,1.0,0.0,56.0,81.0,0.0,2.0,0.0,1.0,0.0,0.0,0,0,0,0,0,,133.33,,8.68,Krishnakant Upadhyay,18,6,1986,28,Peak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,KA Pollard,Mumbai Indians,0,48,786.0,594.0,54.0,49.0,30.0,753.0,1011.0,41.0,62.0,0.0,25.0,0.0,2.0,5,0,1,0,1,26.2,132.32,24.66,8.06,Kieron Pollard,5,12,1987,27,Peak,0.0293501048218029,0.0176056338028169,0.0,0.2102898886827458,-0.0111111111111111,0.0,8.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0
153,KB Arun Karthik,Royal Challengers Bengaluru,1,13,48.0,48.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,0,0,0,0,0,9.6,100.0,,,Arun Karthik,15,2,1986,28,Peak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,KC Sangakkara,Deccan Chargers,0,25,558.0,488.0,65.0,9.0,24.0,0.0,0.0,0.0,0.0,0.0,26.0,2.0,0.0,2,0,0,0,0,23.25,114.34,,,Kumar Sangakkara,27,10,1977,37,Veteran,0.0020964360587002,0.0,0.0072727272727272,0.125,0.0,0.0142857142857142,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
155,KC Sangakkara,Sunrisers Hyderabad,0,9,120.0,137.0,13.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,0,13.33,87.59,,,Kumar Sangakkara,27,10,1977,37,Veteran,0.0020964360587002,0.0,0.0072727272727272,0.125,0.0,0.0142857142857142,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
156,KD Karthik,Kings XI Punjab,1,14,282.0,225.0,32.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1,0,0,0,0,23.5,125.33,,,Dinesh Karthik,6,1,1985,29,Peak,0.0440251572327044,0.0035211267605633,0.0072727272727272,0.0299886621315192,0.03,0.175,8.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
157,KD Karthik,Mumbai Indians,1,34,748.0,639.0,84.0,16.0,35.0,0.0,0.0,0.0,0.0,0.0,17.0,4.0,1.0,2,0,0,0,0,21.37,117.06,,,Dinesh Karthik,6,1,1985,29,Peak,0.0440251572327044,0.0035211267605633,0.0072727272727272,0.0299886621315192,0.03,0.175,8.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
158,KH Devdhar,Deccan Chargers,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,,,,,Kedar Devdhar,14,12,1989,25,Emerging,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,KK Cooper,Rajasthan Royals,0,20,77.0,42.0,7.0,5.0,6.0,490.0,643.0,32.0,50.0,0.0,9.0,0.0,3.0,0,0,5,0,0,12.83,183.33,20.09,7.87,Kevon Cooper,16,2,1989,25,Emerging,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,KK Nair,Royal Challengers Bengaluru,1,2,9.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4.5,75.0,,,Karun Nair,12,6,1991,23,Emerging,0.0146750524109014,0.0,0.0,0.0339285714285714,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,KL Rahul,Royal Challengers Bengaluru,1,4,20.0,16.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0,10.0,125.0,,,KL Rahul,18,4,1992,22,Emerging,0.0293501048218029,0.0,0.0,0.0355654761904761,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
162,KM Jadhav,Delhi Daredevils,1,11,152.0,127.0,8.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0,0,0,0,0,19.0,119.69,,,Kedar Jadhav,26,3,1985,29,Peak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,KM Jadhav,Kochi Tuskers Kerala,1,4,18.0,23.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,0,6.0,78.26,,,Kedar Jadhav,26,3,1985,29,Peak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,KMDN Kulasekara,Chennai Super Kings,0,5,5.0,3.0,1.0,0.0,0.0,107.0,122.0,6.0,7.0,0.0,3.0,0.0,0.0,0,0,0,0,0,,166.67,20.33,6.84,Nuwan Kulasekra,22,7,1982,32,Experienced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,KP Appanna,Royal Challengers Bengaluru,1,7,0.0,0.0,0.0,0.0,0.0,107.0,149.0,6.0,7.0,0.0,2.0,0.0,2.0,0,0,1,0,0,,,24.83,8.36,KP Appanna,20,12,1988,26,Peak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,KP Pietersen,Delhi Daredevils,0,8,305.0,210.0,22.0,20.0,6.0,40.0,53.0,1.0,4.0,0.0,3.0,0.0,2.0,1,1,0,0,0,50.83,145.24,53.0,7.95,Kevin Pietersen,27,6,1980,34,Experienced,0.0,0.0,0.0072727272727272,0.0,0.0,-0.0213203463203463,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
167,KV Sharma,Sunrisers Hyderabad,1,13,85.0,89.0,6.0,2.0,5.0,211.0,235.0,12.0,7.0,1.0,3.0,0.0,0.0,0,0,1,0,0,17.0,95.51,19.58,6.68,Karn Sharma,23,10,1987,27,Peak,0.010482180293501,0.0105633802816901,0.0,-0.0799999999999999,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
168,KW Richardson,Pune Warriors,0,3,34.0,36.0,2.0,1.0,2.0,73.0,103.0,2.0,4.0,0.0,0.0,0.0,0.0,0,0,0,0,0,17.0,94.44,51.5,8.47,Kane Richardson,2,12,1991,23,Emerging,0.0020964360587002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,Kamran Khan,Pune Warriors,1,1,0.0,0.0,0.0,0.0,0.0,18.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,,15.67,Kamran Khan,10,3,1991,23,Emerging,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
